Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
     4848   202.000       10.0752       9.88783       7.65924      0.783982E-01  0.274313E-02  0.690526E-02  -128.516      -23.5245      -29.5591       0.00000       0.00000      -361.198       10.9008      0.718282       5.00000       4.00000      0.799178       0.00000       0.00000       0.00000       0.00000    
     4849   202.042       10.0634       9.87876       7.65948      0.872529E-01  0.305302E-02  0.699984E-02  -133.973      -25.6071      -32.6707       0.00000       0.00000      -361.138       10.9135      0.718282       5.00000       4.00000      0.799230       0.00000       0.00000       0.00000       0.00000    
     4850   202.083       10.0511       9.86931       7.65972      0.974503E-01  0.340992E-02  0.710092E-02  -139.972      -27.8833      -36.1488       0.00000       0.00000      -361.075       10.9269      0.718282       5.00000       4.00000      0.799284       0.00000       0.00000       0.00000       0.00000    
     4851   202.125       10.0382       9.85944       7.65998      0.108478      0.379588E-02  0.719957E-02  -146.009      -30.1291      -39.7129       0.00000       0.00000      -361.010       10.9409      0.718282       5.00000       4.00000      0.799340       0.00000       0.00000       0.00000       0.00000    
     4852   202.167       10.0249       9.84914       7.66025      0.119808      0.419246E-02  0.726290E-02  -150.026      -31.4817      -42.4486       0.00000       0.00000      -360.942       10.9556      0.718282       5.00000       4.00000      0.799399       0.00000       0.00000       0.00000       0.00000    
     4853   202.208       10.0112       9.83856       7.66053      0.146764      0.513585E-02  0.744147E-02  -161.510      -35.9391      -49.5378       0.00000       0.00000      -360.872       10.9707      0.718282       5.00000       4.00000      0.799459       0.00000       0.00000       0.00000       0.00000    
     4854   202.250       9.99643       9.82718       7.66082      0.186061      0.651120E-02  0.763380E-02  -174.526      -40.8582      -57.7517       0.00000       0.00000      -360.797       10.9871      0.718282       5.00000       4.00000      0.799524       0.00000       0.00000       0.00000       0.00000    
     4855   202.292       9.98052       9.81488       7.66114      0.213187      0.746070E-02  0.744166E-02  -173.040      -40.1426      -57.5941       19.8722       0.00000      -360.716       11.0050      0.718282       5.00000       4.00000      0.799594       0.00000       0.00000       0.00000       0.00000    
     4856   202.333       9.96646       9.80407       7.66148      0.241598      0.845523E-02  0.708841E-02  -168.568      -38.1299      -55.7346       50.6664       0.00000      -360.644       11.0214      0.718282       5.00000       4.00000      0.799668       0.00000       0.00000       0.00000       0.00000    
     4857   202.375       9.95540       9.79571       7.66185      0.270735      0.947514E-02  0.607014E-02  -162.150      -35.0747      -52.5105       131.420       0.00000      -360.588       11.0355      0.718282       5.00000       4.00000      0.799749       0.00000       0.00000       0.00000       0.00000    
     4858   202.417       9.95174       9.79343       7.66231      0.270803      0.947758E-02  0.445705E-02  -129.347      -22.4869      -42.9721       167.375       0.00000      -360.569       11.0436      0.718282       5.00000       4.00000      0.799849       0.00000       0.00000       0.00000       0.00000    
     4859   202.458       9.95407       9.79596       7.66275      0.271637      0.950672E-02   0.00000      -102.415      -9.99677      -33.5808       195.901       0.00000      -360.581       11.0460      0.718282       5.00000       4.00000      0.799945       0.00000       0.00000       0.00000       0.00000    
     4860   202.500       9.96511       9.80235       7.66275      0.273770      0.958117E-02   0.00000      -86.5420       2.41243      -24.3894       270.207       0.00000      -360.637       11.0073      0.712330       5.00000       4.00000      0.799945       0.00000       0.00000       0.00000       0.00000    
     4861   202.542       10.0211       9.81504       7.66275      0.268668      0.940160E-02   0.00000      -74.9134       7.00454      -20.5807       244.858       0.00000      -360.922       10.7089      0.706590       5.00000       4.00000      0.799945       0.00000       0.00000       0.00000       0.00000    
     4862   202.583       10.0784       9.82677       7.66275      0.265158      0.927773E-02   0.00000      -62.3100       11.6321      -16.8825       203.569       0.00000      -361.215       10.4083      0.702674       5.00000       4.00000      0.799945       0.00000       0.00000       0.00000       0.00000    
     4863   202.625       10.1322       9.83652       7.66275      0.262883      0.919720E-02   0.00000      -60.8180       16.1628      -13.2220       190.892       0.00000      -361.489       10.1293      0.699813       5.00000       4.00000      0.799945       0.00000       0.00000       0.00000       0.00000    
     4864   202.667       10.1806       9.84548       7.66275      0.228498      0.799348E-02  0.239299E-02  -58.6883       10.0050      -12.0845       101.095       0.00000      -361.736       9.88850      0.697576       5.00000       4.00000      0.799945       0.00000       0.00000       0.00000       0.00000    
     4865   202.708       10.1840       9.84835       7.66518      0.195851      0.685135E-02  0.520508E-02  -59.6020       4.87502      -10.2225       0.00000       0.00000      -361.754       9.89028      0.698993       5.00000       4.00000      0.800475       0.00000       0.00000       0.00000       0.00000    
     4866   202.750       10.1780       9.84411       7.66691      0.165352      0.578449E-02  0.533553E-02  -64.2021      0.645528      -8.21761       0.00000       0.00000      -361.723       9.89909      0.700036       5.00000       4.00000      0.800852       0.00000       0.00000       0.00000       0.00000    
     4867   202.792       10.1715       9.83955       7.66819      0.145208      0.507985E-02  0.555791E-02  -72.5807      -3.32565      -10.2047       0.00000       0.00000      -361.690       9.90787      0.700784       5.00000       4.00000      0.801132       0.00000       0.00000       0.00000       0.00000    
     4868   202.833       10.1641       9.83441       7.66941      0.134783      0.471523E-02  0.574856E-02  -80.3254      -6.82637      -12.2015       0.00000       0.00000      -361.652       9.91756      0.701480       5.00000       4.00000      0.801398       0.00000       0.00000       0.00000       0.00000    
     4869   202.875       10.1560       9.82871       7.67072      0.134721      0.471312E-02  0.594511E-02  -88.8707      -10.4815      -14.8617       0.00000       0.00000      -361.611       9.92828      0.702231       5.00000       4.00000      0.801686       0.00000       0.00000       0.00000       0.00000    
     4870   202.917       10.1470       9.82242       7.67214      0.138100      0.483142E-02  0.590513E-02  -87.1121      -9.30620      -13.9034       0.00000       0.00000      -361.565       9.94012      0.703042       5.00000       4.00000      0.801996       0.00000       0.00000       0.00000       0.00000    
     4871   202.958       10.1383       9.81626       7.67355      0.151518      0.530093E-02  0.589132E-02  -86.5250      -8.57219      -13.6871       0.00000       0.00000      -361.520       9.95174      0.703850       5.00000       4.00000      0.802304       0.00000       0.00000       0.00000       0.00000    
     4872   203.000       10.1296       9.81013       7.67497      0.173059      0.605465E-02  0.588227E-02  -86.1489      -7.85090      -13.6826       0.00000       0.00000      -361.476       9.96328      0.704662       5.00000       4.00000      0.802613       0.00000       0.00000       0.00000       0.00000    
     4873   203.042       10.1209       9.80403       7.67646      0.200851      0.702712E-02  0.624462E-02  -103.096      -14.3243      -21.7736       0.00000       0.00000      -361.432       9.97486      0.705529       5.00000       4.00000      0.802938       0.00000       0.00000       0.00000       0.00000    
     4874   203.083       10.1105       9.79675       7.67845      0.229948      0.804528E-02  0.659971E-02  -121.734      -21.6813      -30.6554       0.00000       0.00000      -361.379       9.98904      0.706708       5.00000       4.00000      0.803373       0.00000       0.00000       0.00000       0.00000    
     4875   203.125       10.0983       9.78815       7.68105      0.260278      0.910664E-02  0.693222E-02  -141.117      -29.4060      -39.9503       0.00000       0.00000      -361.316       10.0061      0.708274       5.00000       4.00000      0.803942       0.00000       0.00000       0.00000       0.00000    
     4876   203.167       10.0842       9.77820       7.68439      0.274882      0.961786E-02  0.718564E-02  -157.213      -34.9561      -48.5577       0.00000       0.00000      -361.244       10.0263      0.710310       5.00000       4.00000      0.804672       0.00000       0.00000       0.00000       0.00000    
